,object_id,events,swing_indicator_from_samples,runs_game_t1,runs_game_t2,game_play,outs_inning,outs_play,count_balls_pa,count_balls_play,strikes_pa,strikes_play,eventId_pitch,pitch_type,pitch_result,pitch_action,pitch_speed_mph,pitch_speed_kph,pitch_speed_mps,pitch_spin_rpm,eventId_hit,hit_speed_mph,hit_speed_kph,hit_speed_mps,hit_spin,stroke_type,stroke_attempt,bat_nearest,bat_hit,bat_first,bat_last,swing_displacement_head_nearest,swing_displacement_handle_nearest,swing_time_nearest,found_nearest_inidicator,hit_inidicator,swing_displacement_head_hit,swing_displacement_handle_hit,swing_time_hit,bat_average_speed_bhit,bat_max_speed_bhit,bat_total_displacement_bhit,bat_max_instantaneous_displacement_bhit,bat_swing_duration_bhit,ball_ahit_flight_time,ball_ahit_height,ball_ahit_range,ball_hit_position,bat_hit_position,relative_distance_from_handle_to_hit,eventId_events,hit_spray_angle,hit_launch_angle,events_type,hit_indicator,events_teamId,events_personId
1175,12345634_36747.jsonl,"{'start': {'angle': [-132.07783856672935, -26.29891294253241]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 849653732}, 'eventId': 'a3d06dc5-d102-4847-a69d-09f3a5d088d1'}",SwingRecorded,9,0,0,0,0,0,0,0,1,0424bad8-a68e-49ff-b6e2-b1cbe61e9de5,Sinker,Strike,Foul,95.0,152.0,42.0,2330.0,a3d06dc5-d102-4847-a69d-09f3a5d088d1,66.0,106.0,29.0,2750.0,{},{},[],"[{'event': 'Hit', 'time': 0.3980592524610947, 'head': {'pos': [-0.08709735937329613, 1.7314771808249083, 1.9889997969557236]}, 'handle': {'pos': [-2.096945821550154, 0.794643168957373, 3.5695405523191615]}}]","[{'event': 'First', 'time': -0.4336508, 'head': {'pos': [-3.8237987904702964, -0.9533708331615361, 6.2584696753476265]}, 'handle': {'pos': [-1.6211047993135144, -1.9596079413684542, 5.013124763501709]}}]","[{'event': 'Last', 'time': 0.7962551999999997, 'head': {'pos': [-3.072844090059916, -2.4040551833119204, 6.03633254472107]}, 'handle': {'pos': [-3.5638413118122454, 0.013511747557576672, 4.883271510313498]}}]",,,,No,Hit,6.276919585741489,3.145832041280939,0.8317100524610948,11.880613482918037,135.540071995148,6.20708040602256,0.4517550599598399,0.8299379999999998,,,,[-0.64486644  1.67066569  2.22069827],[-0.5056437   1.53638364  2.31814379],0.7917522894087837,a3d06dc5-d102-4847-a69d-09f3a5d088d1,-132.07783856672935,-26.29891294253241,Hit,Hit,63813.0,849653732.0
1176,12345634_3669.jsonl,"{'start': {'angle': [3.1286340649074353, -24.612667513371616]}, 'type': 'Hit', 'teamId': {'mlbId': 90068}, 'personId': {'mlbId': 485007791}, 'eventId': 'd9d1d001-3e66-4eda-aeb6-019cc9f8c230'}",SwingRecorded,6,0,0,1,1,1,0,0,0,bac76be2-8934-4e9e-bdd6-d3de6404d9e0,Sinker,HitIntoPlay,{},91.0,147.0,41.0,2390.0,d9d1d001-3e66-4eda-aeb6-019cc9f8c230,55.0,88.0,25.0,2190.0,{},{},,,,,,,,No,Hit,6.119762225888607,6.119762225888607,-2.1585639999999997,,,,,,,,,,,,d9d1d001-3e66-4eda-aeb6-019cc9f8c230,3.1286340649074353,-24.612667513371616,Hit,Hit,90068.0,485007791.0
1177,12345634_39560.jsonl,{'eventId': ''},SwingRecorded,9,0,0,1,0,0,0,0,1,7a3e5a8b-d955-411d-87ee-3cc1595aa720,Slider,Strike,Called,81.0,130.0,36.0,2070.0,{},,,,,{},{},"[{'event': 'Nearest', 'time': 0.461535633283884, 'head': {'pos': [0.1304740103748494, 2.2087987749647477, 1.9913703122996662]}, 'handle': {'pos': [-2.060550546421897, 1.2493849311767433, 3.292982525646205]}}]",[],"[{'event': 'First', 'time': -0.3635127000000003, 'head': {'pos': [-3.8634133575867655, -0.7916763117044128, 6.2442283764539095]}, 'handle': {'pos': [-1.673739975976112, -1.3356994853376247, 4.719555574018206]}}]","[{'event': 'Last', 'time': 0.8530593, 'head': {'pos': [-3.5301188650607176, -2.222236249175217, 6.21423450152979]}, 'handle': {'pos': [-4.444391072864647, -0.020248111824490076, 4.89870705632945]}}]",6.560547901473432,2.97781707300086,0.8250483332838843,Nearest,NoHit,,,,17.55657057122809,119.34419616455479,6.547568817861433,0.3977742058164581,0.82327,,,,,,,,,,,,,
1178,12345634_39406.jsonl,{'eventId': ''},SwingRecorded,9,0,0,2,0,1,0,1,1,7d911dfc-e6a0-44f6-9240-a791b1052b5b,Slider,Strike,{},71.0,114.0,32.0,600.0,{},,,,,{},{},"[{'event': 'Nearest', 'time': 0.5153542947682263, 'head': {'pos': [0.10225423555868109, 2.7010648449801717, 2.56552321783244]}, 'handle': {'pos': [-2.0450880833536513, 1.1827642638751343, 3.2718816232440564]}}]",[],"[{'event': 'First', 'time': -0.3052142000000003, 'head': {'pos': [-3.7312614519847864, -1.264338558146768, 6.590533583662798]}, 'handle': {'pos': [-2.0506666870059598, -1.9402118311362095, 4.557296155113041]}}]","[{'event': 'Last', 'time': 0.9013618, 'head': {'pos': [-2.8077463314896964, -2.6917303591706214, 5.038414124682364]}, 'handle': {'pos': [-4.4077365798825445, -0.5986536306610478, 4.349705986433092]}}]",6.827955412948624,3.37717357113474,0.8205684947682266,Nearest,NoHit,,,,15.91610636257097,119.65125850404364,6.8231017134313365,0.39927624962798447,0.8199360000000003,,,,,,,,,,,,,
1179,12345634_38882.jsonl,"{'start': {'angle': [-14.149557916693112, 20.86467456859642]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 719210239}, 'eventId': 'd8fca64f-b34b-4721-aac7-73379f34accc'}",SwingRecorded,7,0,0,1,0,0,0,2,0,b1d833dc-faab-41f5-9564-89ded7df3369,FourSeamFastball,HitIntoPlay,{},92.0,148.0,41.0,110.0,d8fca64f-b34b-4721-aac7-73379f34accc,106.0,170.0,47.0,1400.0,{},{},[],"[{'event': 'Hit', 'time': 0.407592192639741, 'head': {'pos': [-1.825436353797837, 1.8133896927572641, 1.544916690475531]}, 'handle': {'pos': [-4.234945221937273, 1.4817842435552253, 2.769483032691524]}}]","[{'event': 'First', 'time': -0.4225663, 'head': {'pos': [-3.85258602111851, -1.7413877478982767, 5.915929676260972]}, 'handle': {'pos': [-2.021508134754447, -1.5638812116509353, 3.9082187683538314]}}]","[{'event': 'Last', 'time': 0.8006017, 'head': {'pos': [-3.952705860717203, -2.9560924715459316, 4.051897978962315]}, 'handle': {'pos': [-4.427670057356981, -0.4658455793279725, 3.0577464242281014]}}]",,,,No,Hit,5.987614963256808,3.9334591493527573,0.830158492639741,12.759416502061095,130.67401693641685,5.9782670380628895,0.4355364984490813,0.829888,,,,[-0.79905559  1.25240229  2.52724469],[-1.47316273  1.86187088  1.36588335],1.1462014235620346,d8fca64f-b34b-4721-aac7-73379f34accc,-14.149557916693112,20.86467456859642,Hit,Hit,63813.0,719210239.0
1183,12345634_39022.jsonl,"{'start': {'angle': [170.69681381741594, 12.392560988623263]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 805688901}, 'eventId': '4dfab355-cbae-47fb-bb79-f41296ba16ce'}",SwingRecorded,4,0,0,2,0,2,0,2,0,75c0e467-d14f-419b-b59f-61224af068fb,FourSeamFastball,Strike,Foul,93.0,150.0,42.0,2400.0,4dfab355-cbae-47fb-bb79-f41296ba16ce,76.0,123.0,34.0,250.0,{},{},[],"[{'event': 'Hit', 'time': 0.400637877258171, 'head': {'pos': [-1.0820849869791183, 2.143883457571909, 1.962475937125629]}, 'handle': {'pos': [-2.8034020039817413, 0.7695460002747609, 3.5635762358322802]}}]","[{'event': 'First', 'time': -0.4306626, 'head': {'pos': [-3.165858105301154, -1.1140155279112811, 6.2608479344053025]}, 'handle': {'pos': [-1.1928143711715868, -2.1441508276877483, 4.69203386848231]}}]","[{'event': 'Last', 'time': 0.7925813999999997, 'head': {'pos': [-1.0736996612370853, -3.6514488892333183, 4.06762352114618]}, 'handle': {'pos': [-3.1366554481074327, -1.8748682600189615, 4.124479263070767]}}]",,,,No,Hit,5.782042721673024,3.515257936044795,0.831300477258171,15.084115826620877,123.08376631369339,5.769970225396528,0.4102381931235438,0.8299369999999999,,,,[-0.93250603  2.19979569  2.19200683],[-1.08978872  2.13773263  1.96964164],0.9955245109664836,4dfab355-cbae-47fb-bb79-f41296ba16ce,170.69681381741594,12.392560988623263,Hit,Hit,63813.0,805688901.0
1184,12345634_38908.jsonl,"{'start': {'angle': [-36.94504323147594, -21.253930148290898]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 797957728}, 'eventId': '85fc4724-856e-4b48-80d1-39548c1d3b13'}",SwingRecorded,1,0,1,1,1,0,0,1,0,d9e8d660-7ca7-4196-a667-9d8073657101,Sinker,HitIntoPlay,{},94.0,152.0,42.0,2300.0,85fc4724-856e-4b48-80d1-39548c1d3b13,104.0,167.0,46.0,3740.0,{},{},[],"[{'event': 'Hit', 'time': 0.3955581916825216, 'head': {'pos': [-0.10415753601176052, 1.8294949031874874, 2.177776760956575]}, 'handle': {'pos': [-2.398274822977608, 1.25580372743735, 3.5280219959351]}}]","[{'event': 'First', 'time': -0.4380144000000003, 'head': {'pos': [-4.1809332546533575, -0.25577012258758297, 5.782728475537395]}, 'handle': {'pos': [-1.7236663721324712, -1.33990657026912, 5.333567572356952]}}]","[{'event': 'Last', 'time': 0.7918766, 'head': {'pos': [-1.711384456102146, -1.9903534743109013, 5.0806721043299605]}, 'handle': {'pos': [-4.022991640868927, -0.7212503973126739, 4.401623144858292]}}]",,,,No,Hit,5.827873312992108,3.2330795443520413,0.8335725916825218,14.247782677642338,130.0158290297647,5.813807361877839,0.43334275815620965,0.833259,,,,[-0.69653647  1.8048009   2.45368473],[-0.64423766  1.69443677  2.49565093],0.764580420403329,85fc4724-856e-4b48-80d1-39548c1d3b13,-36.94504323147594,-21.253930148290898,Hit,Hit,63813.0,797957728.0
1186,12345634_38919.jsonl,"{'start': {'angle': [-39.80708200563509, 0.1290127056858562]}, 'type': 'Hit', 'teamId': {'mlbId': 90068}, 'personId': {'mlbId': 558675411}, 'eventId': 'bf077a86-a55d-41bc-b216-f39b08699cc6'}",SwingRecorded,0,0,0,0,0,3,0,2,0,4bf4caf7-4d50-4354-9942-f43d21d177f8,Curveball,HitIntoPlay,{},78.0,126.0,35.0,2860.0,bf077a86-a55d-41bc-b216-f39b08699cc6,95.0,153.0,43.0,5410.0,{},{},[],"[{'event': 'Hit', 'time': 0.4665244291578, 'head': {'pos': [0.17118348209387965, 2.6400518919985765, 2.2698852641053913]}, 'handle': {'pos': [-2.060499758821075, 1.479981890445248, 3.3134778042218453]}}]","[{'event': 'First', 'time': -0.3598781, 'head': {'pos': [-2.952309994635848, 0.07236454243579102, 6.1065549558192975]}, 'handle': {'pos': [-1.8200939401072747, -1.6911626412990386, 4.3677862638515075]}}]","[{'event': 'Last', 'time': 0.8533579, 'head': {'pos': [-1.610291348225932, -1.5097001761477566, 4.832965480777059]}, 'handle': {'pos': [-4.034561343410217, -0.3402434876553306, 4.419995832666153]}}]",,,,No,Hit,5.573980996343099,3.35045055581034,0.8264025291578,14.68839668496456,127.02692381257847,5.5347028571565735,0.423380737067335,0.823267,,,,[-0.24162844  2.72043831  2.46162385],[-0.13823429  2.47921084  2.41457698],0.861352287507281,bf077a86-a55d-41bc-b216-f39b08699cc6,-39.80708200563509,0.1290127056858562,Hit,Hit,90068.0,558675411.0
1189,12345634_39466.jsonl,"{'start': {'angle': [-28.516539502971277, -27.246755454971076]}, 'type': 'Hit', 'teamId': {'mlbId': 90068}, 'personId': {'mlbId': 459722179}, 'eventId': 'cecd8760-e8c8-416f-98ae-0d407c8ae28b'}",SwingRecorded,0,0,0,0,1,0,0,1,0,def3cdfc-1f04-4d2f-a9ba-5386d01c8dca,Changeup,HitIntoPlay,{},86.0,139.0,38.0,1650.0,cecd8760-e8c8-416f-98ae-0d407c8ae28b,101.0,163.0,45.0,4360.0,{},{},[],"[{'event': 'Hit', 'time': 0.4299903901026326, 'head': {'pos': [0.8406371146500135, 2.0290231709601914, 2.6565908559798803]}, 'handle': {'pos': [-1.6605722385043795, 1.5373968754789695, 3.6144599719637505]}}]","[{'event': 'First', 'time': -0.3964069, 'head': {'pos': [-3.5738552200961093, -0.8346495665236756, 6.836937600766363]}, 'handle': {'pos': [-1.5634665510628605, -1.862861302650164, 5.314973109989458]}}]","[{'event': 'Last', 'time': 0.8234931, 'head': {'pos': [-2.3073081755313005, -4.0759293015980385, 3.4136323552922816]}, 'handle': {'pos': [-3.811296307089853, -1.808186348950079, 3.516683250086341]}}]",,,,No,Hit,6.720391582905535,3.8030159249029687,0.8263972901026326,14.640212044004974,125.80748700217782,6.580601215050712,0.41931635417828345,0.823266,,,,[0.26045431 2.12199328 2.77738608],[0.32754169 1.92817148 2.85308711],0.7948610637910173,cecd8760-e8c8-416f-98ae-0d407c8ae28b,-28.516539502971277,-27.246755454971076,Hit,Hit,90068.0,459722179.0
1190,12345634_3999.jsonl,"{'start': {'angle': [19.325170882509727, 44.85597310637489]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 505414610}, 'eventId': '3fb738ab-16f2-4c8b-8519-eab90b9a8c58'}",SwingRecorded,7,0,0,1,1,0,0,2,0,607e2cc9-e749-4eae-a29d-ba77952b155d,Slider,HitIntoPlay,{},86.0,138.0,38.0,2490.0,3fb738ab-16f2-4c8b-8519-eab90b9a8c58,72.0,116.0,32.0,3040.0,{},{},[],"[{'event': 'Hit', 'time': 0.4409335562526365, 'head': {'pos': [0.5954916733819223, 1.0575477234346085, 1.4846008118970375]}, 'handle': {'pos': [-1.9002453945359008, 1.2898572472724528, 2.5488313597702463]}}]","[{'event': 'First', 'time': -0.400493, 'head': {'pos': [-3.196489400152162, -1.2479119696892524, 6.406530606541784]}, 'handle': {'pos': [-1.4199956366598867, -1.9986571474350825, 4.48410779341358]}}]","[{'event': 'Last', 'time': 0.842737, 'head': {'pos': [-4.603278513616298, -3.0346532365506524, 5.6226080112175465]}, 'handle': {'pos': [-3.4719900882752177, -0.9637620509734331, 4.2636179147638575]}}]",,,,No,Hit,6.627190789623546,3.8458109195271026,0.8414265562526365,14.017356963717615,116.5381798189457,6.590317074846495,0.38842175333654955,0.839931,,,,[1.34881716 1.50866009 2.05088005],[0.99016891 1.02081017 1.31630281],1.1581405517682204,3fb738ab-16f2-4c8b-8519-eab90b9a8c58,19.325170882509727,44.85597310637489,Hit,Hit,63813.0,505414610.0
1191,12345634_39621.jsonl,"{'start': {'angle': [132.95601555058147, 51.461510229401355]}, 'type': 'Hit', 'teamId': {'mlbId': 90068}, 'personId': {'mlbId': 223971350}, 'eventId': 'a9df485e-4e59-4e4c-a492-f62f2718cb77'}",SwingRecorded,6,0,0,0,0,0,0,1,1,4fe48dda-9b39-432e-b4fe-b1126822613c,Sinker,Strike,Foul,92.0,148.0,41.0,2390.0,a9df485e-4e59-4e4c-a492-f62f2718cb77,71.0,113.0,32.0,3450.0,{},{},[],"[{'event': 'Hit', 'time': 0.4133542113217963, 'head': {'pos': [0.13370902367350979, 1.2559767517620795, 2.1284799003198787]}, 'handle': {'pos': [-2.2390667784579605, 1.3337193077393588, 3.462327333080015]}}]","[{'event': 'First', 'time': -0.4219414, 'head': {'pos': [-4.085752351219808, -0.09311339307253953, 5.528834451402494]}, 'handle': {'pos': [-1.8717895991886189, -1.2403507944340737, 4.4345432819201465]}}]","[{'event': 'Last', 'time': 0.8212946, 'head': {'pos': [-2.175760723743417, -1.2819687859236486, 1.9702224262917718]}, 'handle': {'pos': [-3.444061606579905, -2.0831602492307733, 4.242833918780381]}}]",,,,No,Hit,5.584470394421906,2.775956280004119,0.8352956113217963,11.472156652653622,120.50479293357837,5.534375273000346,0.40212449401934847,0.833268,,,,[-0.23686608  1.37260061  2.59178815],[-0.34829835  1.27176943  2.39943862],0.7968592836415016,a9df485e-4e59-4e4c-a492-f62f2718cb77,132.95601555058147,51.461510229401355,Hit,Hit,90068.0,223971350.0
1193,12345634_39952.jsonl,"{'start': {'angle': [-27.87088696750863, 13.24365951772135]}, 'type': 'Hit', 'teamId': {'mlbId': 90068}, 'personId': {'mlbId': 654287703}, 'eventId': 'f73ad04d-6a8c-4faa-a8ad-68ff2bda9bb2'}",SwingRecorded,9,0,0,2,0,2,0,0,0,a3076600-ef41-4f1b-843c-18c21a1c4631,FourSeamFastball,HitIntoPlay,{},90.0,145.0,40.0,2420.0,f73ad04d-6a8c-4faa-a8ad-68ff2bda9bb2,93.0,150.0,42.0,5080.0,{},{},[],"[{'event': 'Hit', 'time': 0.417939775151952, 'head': {'pos': [0.19296644874036403, 1.5832384178420562, 3.3902854079202185]}, 'handle': {'pos': [-2.263735562342749, 0.5489272660639355, 3.9471278956301044]}}]","[{'event': 'First', 'time': -0.414571, 'head': {'pos': [-3.177846867528507, -0.9160271193406266, 6.22789986597844]}, 'handle': {'pos': [-1.462820571497793, -2.5826137602701804, 4.925428500354747]}}]","[{'event': 'Last', 'time': 0.8153299999999997, 'head': {'pos': [-1.59426556622872, -1.7758365794827922, 3.037925851715416]}, 'handle': {'pos': [-4.128455928751348, -1.0710448844667246, 3.742486536969097]}}]",,,,No,Hit,5.065645709193019,3.3771417049597585,0.832510775151952,12.731054954149636,122.97908583119111,5.028013524884173,0.41050418850446907,0.829934,,,,[-0.07611992  1.50156456  3.36476618],[-0.04932619  1.48122931  3.44520409],0.9013748367166211,f73ad04d-6a8c-4faa-a8ad-68ff2bda9bb2,-27.87088696750863,13.24365951772135,Hit,Hit,90068.0,654287703.0
1195,12345634_40321.jsonl,{'eventId': ''},SwingRecorded,6,0,0,1,0,0,0,0,1,5a3ec214-7290-4ac6-b94e-b23ecd4e46e6,Slider,Strike,{},83.0,133.0,37.0,1570.0,{},,,,,{},{},"[{'event': 'Nearest', 'time': 0.4555351127838186, 'head': {'pos': [-0.49322468128520564, 1.2121012090561916, 1.7215561343301482]}, 'handle': {'pos': [1.8161160424012035, 0.7021164666320805, 3.071414967871446]}}]",[],"[{'event': 'First', 'time': -0.3838072, 'head': {'pos': [2.7648248379029288, -1.1551949843613316, 7.180574068025394]}, 'handle': {'pos': [1.602299019797504, -2.233660490256115, 4.966820748230084]}}]","[{'event': 'Last', 'time': 0.8260997999999998, 'head': {'pos': [1.928268250528289, -0.0756414150936424, 2.1279092434051634]}, 'handle': {'pos': [3.5553479824645633, -1.4742129844072045, 3.804771491027583]}}]",6.783793535866009,3.501009444712733,0.8393423127838187,Nearest,NoHit,,,,15.106255477745119,121.66117613007967,6.732150651342995,0.40549670004155247,0.836604,,,,,,,,,,,,,
1203,12345634_41109.jsonl,"{'start': {'angle': [17.33145945621479, 28.75322677033434]}, 'type': 'Hit', 'teamId': {'mlbId': 90068}, 'personId': {'mlbId': 765710437}, 'eventId': '687e2c12-dff4-4580-9226-c111366746e5'}",SwingRecorded,9,0,0,0,1,0,0,0,0,42d218e2-4e46-4878-b1dc-25d274587d7c,Sinker,HitIntoPlay,{},91.0,146.0,40.0,2260.0,687e2c12-dff4-4580-9226-c111366746e5,99.0,159.0,44.0,2260.0,{},{},[],"[{'event': 'Hit', 'time': 0.408894277681715, 'head': {'pos': [-0.5585547348803686, 2.1205796408663193, 2.6610380533719002]}, 'handle': {'pos': [1.96279953529734, 1.482408720185631, 3.467740232819511]}}]","[{'event': 'First', 'time': -0.4185263, 'head': {'pos': [3.929865703330508, 0.15036054894855924, 6.87175772822057]}, 'handle': {'pos': [2.0728060725267965, -1.0252830004151674, 5.264135366299099]}}]","[{'event': 'Last', 'time': 0.8013806999999997, 'head': {'pos': [1.091440952234923, -0.7892237245228052, 3.031371268986653]}, 'handle': {'pos': [3.443481785541494, -1.2092146970128603, 4.337805112530487]}}]",,,,No,Hit,6.462030755146872,3.08668992278009,0.827420577681715,16.002360968754495,137.1003063883941,6.470974435407599,0.45640691996696,0.826608,,,,[-0.82076218  1.15255583  3.40096899],[-0.37033507  2.07294004  2.72125855],0.925349772953549,687e2c12-dff4-4580-9226-c111366746e5,17.33145945621479,28.75322677033434,Hit,Hit,90068.0,765710437.0
1204,12345634_40552.jsonl,"{'start': {'angle': [-87.66559013208821, 0.9407592822369724]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 352830460}, 'eventId': 'b835423b-2e81-4b73-a6ec-9c48cc52e65f'}",SwingRecorded,0,0,0,1,0,2,0,2,0,0cd7747d-2d22-43f7-9d96-a4158fc94ab7,Sinker,Strike,Foul,96.0,155.0,43.0,2220.0,b835423b-2e81-4b73-a6ec-9c48cc52e65f,94.0,152.0,42.0,1090.0,{},{},[],"[{'event': 'Hit', 'time': 0.4073026672832813, 'head': {'pos': [-0.6389895998041168, -1.163499707903852, 3.002651067965633]}, 'handle': {'pos': [0.9362654031524739, 0.8887122346203017, 3.8525073526942917]}}]","[{'event': 'First', 'time': -0.4435755, 'head': {'pos': [3.1614697939434806, -1.7013599448746948, 6.968931947849626]}, 'handle': {'pos': [1.8320478443053094, -2.2854404257212297, 4.665294572352855]}}]","[{'event': 'Last', 'time': 0.8429915, 'head': {'pos': [3.5810523731868313, -0.6719675067805843, 6.001716974692133]}, 'handle': {'pos': [2.8358501667140206, 1.8093223190360352, 5.163187095774087]}}]",,,,No,Hit,5.5194355921753475,3.396806493969189,0.8508781672832813,9.900697205775217,98.52131630175859,5.4551081041626075,0.3283715472337698,0.849934,,,,[-0.55544019 -0.71778076  3.12355367],[-0.39488748 -0.84548816  3.13434512],0.8450396174449107,b835423b-2e81-4b73-a6ec-9c48cc52e65f,-87.66559013208821,0.9407592822369724,Hit,Hit,63813.0,352830460.0
1206,12345634_40372.jsonl,{'eventId': ''},SwingRecorded,2,0,0,2,0,0,0,0,1,0a3b707b-4af2-4892-8ae0-4dd0b61f92f9,Sinker,Strike,{},94.0,152.0,42.0,2240.0,{},,,,,{},{},"[{'event': 'Nearest', 'time': 0.4081478854304024, 'head': {'pos': [-0.9325126576126229, 0.10425131645599571, 3.507101569509386]}, 'handle': {'pos': [1.4124265259176592, 1.3183319996335672, 4.172328001899699]}}]",[],"[{'event': 'First', 'time': -0.4317869, 'head': {'pos': [2.9841110285561707, -1.3571195791162678, 6.774238055805298]}, 'handle': {'pos': [1.5907648556888982, -2.5339685922134363, 4.752142427750167]}}]","[{'event': 'Last', 'time': 0.8180671, 'head': {'pos': [2.0685328360080337, -2.579738842745544, 5.537568052582276]}, 'handle': {'pos': [4.113103775829365, -1.0918395481238197, 4.527051725562459]}}]",5.305631613066451,3.8997704007075438,0.8399347854304025,Nearest,NoHit,,,,12.934775340277936,120.42267009337998,5.3039010543877305,0.40185045010164655,0.8399019999999999,,,,,,,,,,,,,
1207,12345634_42192.jsonl,{'eventId': ''},SwingRecorded,0,0,0,1,0,3,1,2,0,272dc1e5-9c36-456c-8342-0950ce6e922b,Curveball,Ball,Called,77.0,124.0,35.0,2900.0,{},,,,,{},{},,,,,7.185653517819594,7.185653517819594,-2.15188,Nearest,NoHit,,,,,,,,,,,,,,,,,,,,,
1208,12345634_42047.jsonl,"{'start': {'angle': [168.60354139796536, 14.963443399797198]}, 'type': 'Hit', 'teamId': {'mlbId': 63813}, 'personId': {'mlbId': 719210239}, 'eventId': 'bd60a84a-cb0f-4dba-88fe-e7bb4ba8c44d'}",SwingRecorded,9,0,0,1,0,1,0,0,1,1faa5f76-7a60-4b6c-ab69-535a02d2f71e,Slider,Strike,Foul,76.0,123.0,34.0,2430.0,bd60a84a-cb0f-4dba-88fe-e7bb4ba8c44d,65.0,104.0,29.0,400.0,{},{},[],"[{'event': 'Hit', 'time': 0.4953822779222845, 'head': {'pos': [1.1391710237438089, 1.3351447638192042, 2.543653091215305]}, 'handle': {'pos': [-1.375325942172939, 1.6967944138927165, 3.524353058110636]}}]","[{'event': 'First', 'time': -0.3361113000000002, 'head': {'pos': [-3.7164232252832368, -1.5364876640479752, 5.984193569562747]}, 'handle': {'pos': [-2.10758209802261, -1.5905833345552718, 3.7878416460909072]}}]","[{'event': 'Last', 'time': 0.8071596999999997, 'head': {'pos': [-1.3103497945153124, -1.2246174528507716, 3.4330885235619384]}, 'handle': {'pos': [-3.6774785504583107, -1.199497075586191, 4.77894449858496]}}]",,,,No,Hit,6.607600706391854,3.3782358968500916,0.8314935779222847,11.854448497141203,150.74484213247453,6.455807288159602,0.5024325588275338,0.8299639999999999,,,,[0.23159546 1.64676839 3.09402996],[0.14407212 1.4782657  2.93175993],0.6042552791889232,bd60a84a-cb0f-4dba-88fe-e7bb4ba8c44d,168.60354139796536,14.963443399797198,Hit,Hit,63813.0,719210239.0
